"","label","text","kelas","sentiment"
"381",5,"feels really sturdy and material feels very good as welll hope it will last for a while","1","Positif"
"382",5,"product seems rather sturdy fast delivery","1","Positif"
"383",5,"item received in good condition yeapppppppppppppppppppp","1","Positif"
"384",5,"bought the spike and grid i like the color tested rolling on my sore muscle and it feels good i wish it can be more intense and very fast delivery","1","Positif"
"385",5,"received the items super quickly and they are true to picture ","1","Positif"
"386",5,"fast delivery and item as described","1","Positif"
"387",5,"good quality foam came within  days which was really fast and efficient","1","Positif"
"388",5,"ordered on mar  received on mar in good condition good buy","1","Positif"
"389",5,"fast delivery","1","Positif"
"390",5,"product came in good condition amd well packed highly recommended","1","Positif"
"391",5,"value for money fast delivery will try tommorow during my home wrkout","1","Positif"
"392",3,"product came nicely wrapped in good condition abit disappointed as it was too small to use for rolling on the back as pictured otherwise i use it for my legs after my run and it helps","1","Positif"
"393",5,"very good quality great value for money happy with my order","1","Positif"
"394",5,"item received promptly and as described very durable too","1","Positif"
"395",5,"received it well good for price","1","Positif"
"396",5,"super good item rigid and steady foamer highly recommended","1","Positif"
"397",5,"thinner than expected but satisfied perfectly portable","1","Positif"
"398",5,"product received in good condition good quality and fast delivery","1","Positif"
"399",4,"very fast delivery but the inner core of the roller does not feel as strong as the one i bought previously elsewhere","1","Positif"
"400",5,"very good","1","Positif"
"401",5,"loooks good and   quite tough shall try it in a short while","1","Positif"
"402",5,"works well ","1","Positif"
"403",5,"nice to use very firm and can feel the spikes","1","Positif"
"404",5,"received as described fast delivery even during circuit breaker time","1","Positif"
"405",3,"luckily got nearby collection point if not delivery is charged item looks discolored and a bit of scratches","1","Positif"
"406",5,"bought this many many times i like it a lot good fit and comfortable","1","Positif"
"407",5,"bra feels really comfortable and good really very worth it delivery was very fast too definitely recommend","1","Positif"
"408",5,"very good quality happy for my orderthank u seller","1","Positif"
"409",5,"received p quickly and in good condition padding isnt that great but worth for price paid","1","Positif"
"410",5,"the only thing thats off is the padding its not memory foam so when it arrived it was squished and deformed but i use my own bra and its super nice ","1","Positif"
"411",5,"received in good condition good quality  for the price paid","1","Positif"
"412",5,"fast delivery and received in good condition with well packaging item exact to picture as well","1","Positif"
"413",5,"a little dusty but overall item came pretty fast and in good condition","1","Positif"
"414",5,"items received fast and wrapped fantastic","1","Positif"
"415",5,"very good packaging and good condition too very satisfied bought  and planning to give as christmas presents","1","Positif"
"416",5,"fast delivery excellent customer service fast response when i msg will buy again from this shop","1","Positif"
"417",5,"very good very effective with rolling out knots and it is a great way to stretch out after a good gym session not to mention the price is very affordable for the quality and make","1","Positif"
"418",5,"received in good condition delivery within week never expected the size are big to me hopefully it useful on exercise love it","1","Positif"
"419",5,"fast delivery via ninja box saved on the delivery fee works well","1","Positif"
"420",5,"receive in good conditionfast delivery ","1","Positif"
"421",5,"item was delivered quickly and is in good condition thank you","1","Positif"
"422",5,"loove it","1","Positif"
"423",5,"ordered on  apr and received it on  apr perfect to relieve sore muscles","1","Positif"
"424",5,"foam roller received  days after ordering works great and true to picture definitely a bargain  highly recommended","1","Positif"
"425",5,"second time purchase very love the product highly recommended","1","Positif"
"426",5,"received fast quality not bad it is convenient for me carrying to gym","1","Positif"
"427",5,"quick and good product","1","Positif"
"428",5,"delivery was fast product looks and feels ok just tested it and it felt like a good back massage","1","Positif"
"429",5,"very high quality products very satisfied and highly recommended","1","Positif"
"430",5,"order recieve in good condition","1","Positif"
"431",5,"the condition of the bra after washing for  time colour more dull than expected overall comfortable value buy","1","Positif"
"432",5,"material is very soft and comfortable well made item as it is dual sized it may not be a snug fit but   great for home wear","1","Positif"
"433",5,"good quality thou bit loose in me cos i m xs","1","Positif"
"434",5,"its good will buy again","1","Positif"
"435",5,"very well packed and in good condition cant wait to try  it out and see how comfortable it will be","1","Positif"
